danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track.name,primary_artist
0.776,0.618,5,-7.369,1,0.0484,0.0614,9.62e-6,0.0845,0.394,124.012,audio_features,0jArk0RwwpTeVTIiQNs1ff,spotify:track:0jArk0RwwpTeVTIiQNs1ff,https://api.spotify.com/v1/tracks/0jArk0RwwpTeVTIiQNs1ff,https://api.spotify.com/v1/audio-analysis/0jArk0RwwpTeVTIiQNs1ff,246774,4,Dopemine,MEL
0.538,0.419,10,-9.705,1,0.0353,0.777,0.329,0.0967,0.529,99.622,audio_features,5nVE45ithgyVocZp5XLAk6,spotify:track:5nVE45ithgyVocZp5XLAk6,https://api.spotify.com/v1/tracks/5nVE45ithgyVocZp5XLAk6,https://api.spotify.com/v1/audio-analysis/5nVE45ithgyVocZp5XLAk6,228460,4,The Bug Collector,Haley Heynderickx
0.709,0.459,5,-11.193,1,0.0654,0.432,6.29e-6,0.23,0.377,95.014,audio_features,6FE9EXi8TYg09hR4xv5PWJ,spotify:track:6FE9EXi8TYg09hR4xv5PWJ,https://api.spotify.com/v1/tracks/6FE9EXi8TYg09hR4xv5PWJ,https://api.spotify.com/v1/audio-analysis/6FE9EXi8TYg09hR4xv5PWJ,225863,4,Mood Ring,Lorde
0.912,0.655,8,-6.029,0,0.162,0.315,3.39e-5,0.0894,0.793,91.942,audio_features,0W6I02J9xcqK8MtSeosEXb,spotify:track:0W6I02J9xcqK8MtSeosEXb,https://api.spotify.com/v1/tracks/0W6I02J9xcqK8MtSeosEXb,https://api.spotify.com/v1/audio-analysis/0W6I02J9xcqK8MtSeosEXb,138293,4,Get Into It (Yuh),Doja Cat
0.185,0.264,2,-9.29,0,0.0333,0.94,3.13e-5,0.0871,0.0576,72.902,audio_features,3jt1ZVIuluGkV0sWWLSUzw,spotify:track:3jt1ZVIuluGkV0sWWLSUzw,https://api.spotify.com/v1/tracks/3jt1ZVIuluGkV0sWWLSUzw,https://api.spotify.com/v1/audio-analysis/3jt1ZVIuluGkV0sWWLSUzw,273467,4,Appointments,Julien Baker
0.919,0.531,10,-5.125,1,0.0621,0.354,3.43e-6,0.275,0.611,98.775,audio_features,4cyjLMvPunnFEXB0Gvz5py,spotify:track:4cyjLMvPunnFEXB0Gvz5py,https://api.spotify.com/v1/tracks/4cyjLMvPunnFEXB0Gvz5py,https://api.spotify.com/v1/audio-analysis/4cyjLMvPunnFEXB0Gvz5py,199083,4,Heard a Song,Kero Kero Bonito
0.829,0.617,1,-8.497,1,0.14,0.227,0.00306,0.0618,0.81,125.605,audio_features,7CIERzyqIwLVKGp00YbHRO,spotify:track:7CIERzyqIwLVKGp00YbHRO,https://api.spotify.com/v1/tracks/7CIERzyqIwLVKGp00YbHRO,https://api.spotify.com/v1/audio-analysis/7CIERzyqIwLVKGp00YbHRO,98544,4,Pain,PinkPantheress
0.581,0.432,2,-7.305,1,0.0262,0.461,0.00127,0.0972,0.253,140.062,audio_features,2En9hPrl1Z2raU3CeYleUI,spotify:track:2En9hPrl1Z2raU3CeYleUI,https://api.spotify.com/v1/tracks/2En9hPrl1Z2raU3CeYleUI,https://api.spotify.com/v1/audio-analysis/2En9hPrl1Z2raU3CeYleUI,203500,4,Steel Birds,Slow Pulp
0.663,0.756,7,-8.059,0,0.0309,0.0478,7.88e-4,0.125,0.804,123.989,audio_features,3I7Uqll4wyJmfBSDQWiLWh,spotify:track:3I7Uqll4wyJmfBSDQWiLWh,https://api.spotify.com/v1/tracks/3I7Uqll4wyJmfBSDQWiLWh,https://api.spotify.com/v1/audio-analysis/3I7Uqll4wyJmfBSDQWiLWh,281747,4,Air Supply,Sweet Trip
0.458,0.0987,9,-16.021,0,0.0376,0.948,0.00954,0.109,0.349,139.987,audio_features,2CTOa3CEBts3p1NyTVLTXU,spotify:track:2CTOa3CEBts3p1NyTVLTXU,https://api.spotify.com/v1/tracks/2CTOa3CEBts3p1NyTVLTXU,https://api.spotify.com/v1/audio-analysis/2CTOa3CEBts3p1NyTVLTXU,247123,3,What He Wrote,Laura Marling
0.782,0.794,1,-5.789,1,0.291,0.0416,0,0.199,0.755,138.965,audio_features,75tFBhZ34HNOiPder8VFYt,spotify:track:75tFBhZ34HNOiPder8VFYt,https://api.spotify.com/v1/tracks/75tFBhZ34HNOiPder8VFYt,https://api.spotify.com/v1/audio-analysis/75tFBhZ34HNOiPder8VFYt,186473,4,ART OF WAR (feat. Denzel Curry & Rico Nasty),Jasiah
0.859,0.423,1,-10.698,0,0.283,0.543,0,0.104,0.563,125.89,audio_features,5OFEJMirg4NPz7G1zgXDYu,spotify:track:5OFEJMirg4NPz7G1zgXDYu,https://api.spotify.com/v1/tracks/5OFEJMirg4NPz7G1zgXDYu,https://api.spotify.com/v1/audio-analysis/5OFEJMirg4NPz7G1zgXDYu,138410,4,ARE YOU WITH THAT?,Vince Staples
0.58,0.788,2,-4.714,1,0.259,0.0123,1.84e-5,0.368,0.72,148.992,audio_features,16MneRxNQpHK250NaIo3bg,spotify:track:16MneRxNQpHK250NaIo3bg,https://api.spotify.com/v1/tracks/16MneRxNQpHK250NaIo3bg,https://api.spotify.com/v1/audio-analysis/16MneRxNQpHK250NaIo3bg,182426,4,Serotonin,girl in red
0.65,0.284,10,-15.665,0,0.0286,0.958,0.00221,0.213,0.512,112.767,audio_features,5CpH0bwau1sW8vtTBQ8Erc,spotify:track:5CpH0bwau1sW8vtTBQ8Erc,https://api.spotify.com/v1/tracks/5CpH0bwau1sW8vtTBQ8Erc,https://api.spotify.com/v1/audio-analysis/5CpH0bwau1sW8vtTBQ8Erc,248387,3,ingydar,Adrianne Lenker
0.573,0.45,0,-9.491,0,0.0258,0.686,0.00163,0.0852,0.143,95.97,audio_features,3OyChCoOtUD2PwDNgHMSLt,spotify:track:3OyChCoOtUD2PwDNgHMSLt,https://api.spotify.com/v1/tracks/3OyChCoOtUD2PwDNgHMSLt,https://api.spotify.com/v1/audio-analysis/3OyChCoOtUD2PwDNgHMSLt,133227,4,Let's Find an Out,Snail Mail
0.562,0.711,4,-7.033,1,0.0271,0.0766,0.35,0.117,0.411,124.887,audio_features,1Sqf9ZH0YZoWx6CrxCKYie,spotify:track:1Sqf9ZH0YZoWx6CrxCKYie,https://api.spotify.com/v1/tracks/1Sqf9ZH0YZoWx6CrxCKYie,https://api.spotify.com/v1/audio-analysis/1Sqf9ZH0YZoWx6CrxCKYie,233560,4,Speaking Terms,Snail Mail
0.503,0.681,9,-5.701,1,0.0332,2.14e-4,0.00159,0.147,0.191,123.891,audio_features,7B0uWqVjMySfDKhtZghBkO,spotify:track:7B0uWqVjMySfDKhtZghBkO,https://api.spotify.com/v1/tracks/7B0uWqVjMySfDKhtZghBkO,https://api.spotify.com/v1/audio-analysis/7B0uWqVjMySfDKhtZghBkO,308347,4,Heat Wave,Snail Mail
0.466,0.113,2,-13.325,1,0.0414,0.947,7.53e-5,0.0986,0.104,125.369,audio_features,6oAa31g091sMNe1TKo5LBS,spotify:track:6oAa31g091sMNe1TKo5LBS,https://api.spotify.com/v1/tracks/6oAa31g091sMNe1TKo5LBS,https://api.spotify.com/v1/audio-analysis/6oAa31g091sMNe1TKo5LBS,266432,4,Stoned at the Nail Salon,Lorde
0.455,0.131,7,-14.689,1,0.0251,0.973,0.0376,0.117,0.0427,60.015,audio_features,2BFSMKrALYm8NDrqeFBFms,spotify:track:2BFSMKrALYm8NDrqeFBFms,https://api.spotify.com/v1/tracks/2BFSMKrALYm8NDrqeFBFms,https://api.spotify.com/v1/audio-analysis/2BFSMKrALYm8NDrqeFBFms,266098,4,Vessels,Julien Baker
0.811,0.526,1,-6.365,1,0.26,0.0475,0,0.101,0.433,150.084,audio_features,5dfMZKLa5AmXmsMmkQgu0t,spotify:track:5dfMZKLa5AmXmsMmkQgu0t,https://api.spotify.com/v1/tracks/5dfMZKLa5AmXmsMmkQgu0t,https://api.spotify.com/v1/audio-analysis/5dfMZKLa5AmXmsMmkQgu0t,118628,4,Keep Your Distance,Ameer Vann
0.773,0.47,2,-7.93,1,0.0299,0.0153,1.93e-4,0.0851,0.399,94.995,audio_features,07MDkzWARZaLEdKxo6yArG,spotify:track:07MDkzWARZaLEdKxo6yArG,https://api.spotify.com/v1/tracks/07MDkzWARZaLEdKxo6yArG,https://api.spotify.com/v1/audio-analysis/07MDkzWARZaLEdKxo6yArG,162680,4,Meet Me At Our Spot,THE ANXIETY
0.374,0.83,11,-5.203,0,0.0584,0.00213,0,0.15,0.204,90.19,audio_features,5JKnYZOhSP7rOK0jPYcCjV,spotify:track:5JKnYZOhSP7rOK0jPYcCjV,https://api.spotify.com/v1/tracks/5JKnYZOhSP7rOK0jPYcCjV,https://api.spotify.com/v1/audio-analysis/5JKnYZOhSP7rOK0jPYcCjV,168398,4,t r a n s p a r e n t s o u l feat. Travis Barker,WILLOW
0.643,0.626,2,-6.258,1,0.0591,1.63e-4,5.59e-6,0.127,0.0923,75.962,audio_features,3bJ1ZEdCDIVWqQgxQzAugJ,spotify:track:3bJ1ZEdCDIVWqQgxQzAugJ,https://api.spotify.com/v1/tracks/3bJ1ZEdCDIVWqQgxQzAugJ,https://api.spotify.com/v1/audio-analysis/3bJ1ZEdCDIVWqQgxQzAugJ,274737,4,The Talk,Chief Keef
0.739,0.491,6,-11.515,1,0.027,0.791,0.0366,0.1,0.707,111.008,audio_features,0HAqq2GcQKyi3s87GuN7jU,spotify:track:0HAqq2GcQKyi3s87GuN7jU,https://api.spotify.com/v1/tracks/0HAqq2GcQKyi3s87GuN7jU,https://api.spotify.com/v1/audio-analysis/0HAqq2GcQKyi3s87GuN7jU,228922,4,Amoeba,Clairo
0.687,0.83,1,-7.085,1,0.332,0.0434,0,0.153,0.256,80.042,audio_features,4hFQTvD4ZioWwAG3CWfS9D,spotify:track:4hFQTvD4ZioWwAG3CWfS9D,https://api.spotify.com/v1/tracks/4hFQTvD4ZioWwAG3CWfS9D,https://api.spotify.com/v1/audio-analysis/4hFQTvD4ZioWwAG3CWfS9D,256347,4,SLUGGER (feat. $NOT & slowthai),Kevin Abstract
0.415,0.0778,5,-21.716,1,0.0434,0.982,3.44e-5,0.089,0.178,62.85,audio_features,3Gjj8LeMagv4Ou2p7kgQHT,spotify:track:3Gjj8LeMagv4Ou2p7kgQHT,https://api.spotify.com/v1/tracks/3Gjj8LeMagv4Ou2p7kgQHT,https://api.spotify.com/v1/audio-analysis/3Gjj8LeMagv4Ou2p7kgQHT,160545,4,Little Changes,Clairo
0.856,0.57,9,-4.486,1,0.286,0.00637,0,0.0984,0.155,154.967,audio_features,2lLG56qpLP3UbcLuzMvkWX,spotify:track:2lLG56qpLP3UbcLuzMvkWX,https://api.spotify.com/v1/tracks/2lLG56qpLP3UbcLuzMvkWX,https://api.spotify.com/v1/audio-analysis/2lLG56qpLP3UbcLuzMvkWX,218943,4,Stop Breathing,Playboi Carti
0.917,0.679,6,-6.083,1,0.266,0.0867,0,0.588,0.453,102.449,audio_features,2qsQ8eVDPmobZpvDxQCVQu,spotify:track:2qsQ8eVDPmobZpvDxQCVQu,https://api.spotify.com/v1/tracks/2qsQ8eVDPmobZpvDxQCVQu,https://api.spotify.com/v1/audio-analysis/2qsQ8eVDPmobZpvDxQCVQu,191700,4,Barbie Tingz,Nicki Minaj
0.791,0.81,1,-5.397,1,0.352,0.0577,0,0.116,0.867,159.949,audio_features,3NILSt8vgJrRqwWkwB8das,spotify:track:3NILSt8vgJrRqwWkwB8das,https://api.spotify.com/v1/tracks/3NILSt8vgJrRqwWkwB8das,https://api.spotify.com/v1/audio-analysis/3NILSt8vgJrRqwWkwB8das,176040,4,Discounts,cupcakKe
0.483,0.688,0,-5.508,1,0.0316,0.00435,0.00101,0.102,0.292,126.241,audio_features,5JX6gZ5mOASumPrU1JbfbV,spotify:track:5JX6gZ5mOASumPrU1JbfbV,https://api.spotify.com/v1/tracks/5JX6gZ5mOASumPrU1JbfbV,https://api.spotify.com/v1/audio-analysis/5JX6gZ5mOASumPrU1JbfbV,295333,4,Pristine,Snail Mail
0.858,0.637,1,-4.917,1,0.168,0.153,0,0.131,0.666,140.1,audio_features,79s5XtSbAvGzKQna2tgoaN,spotify:track:79s5XtSbAvGzKQna2tgoaN,https://api.spotify.com/v1/tracks/79s5XtSbAvGzKQna2tgoaN,https://api.spotify.com/v1/audio-analysis/79s5XtSbAvGzKQna2tgoaN,148392,4,Huhhhhh,cupcakKe
0.343,0.243,4,-14.66,0,0.0777,0.721,0.00198,0.0668,0.032,135.154,audio_features,0psS4i5YooJrXfDnGvWRLi,spotify:track:0psS4i5YooJrXfDnGvWRLi,https://api.spotify.com/v1/tracks/0psS4i5YooJrXfDnGvWRLi,https://api.spotify.com/v1/audio-analysis/0psS4i5YooJrXfDnGvWRLi,203464,4,Lo Vas A Olvidar (with ROSALÍA),Billie Eilish
0.849,0.755,1,-7.4,0,0.363,0.346,0,0.0564,0.393,144.188,audio_features,6J1SjVyNDzkZ3sF85Ndd3B,spotify:track:6J1SjVyNDzkZ3sF85Ndd3B,https://api.spotify.com/v1/tracks/6J1SjVyNDzkZ3sF85Ndd3B,https://api.spotify.com/v1/audio-analysis/6J1SjVyNDzkZ3sF85Ndd3B,206655,4,Faneto,Chief Keef
0.902,0.669,1,-5.049,1,0.457,0.161,0,0.0728,0.628,139.949,audio_features,0cu0rhnlCnJ7JIeHRiLpj3,spotify:track:0cu0rhnlCnJ7JIeHRiLpj3,https://api.spotify.com/v1/tracks/0cu0rhnlCnJ7JIeHRiLpj3,https://api.spotify.com/v1/audio-analysis/0cu0rhnlCnJ7JIeHRiLpj3,112547,4,Ball If I Want To,DaBaby
0.933,0.656,2,-5.85,1,0.322,0.129,0,0.161,0.934,119.987,audio_features,1YDebgap5OFwXEBG18NJvy,spotify:track:1YDebgap5OFwXEBG18NJvy,https://api.spotify.com/v1/tracks/1YDebgap5OFwXEBG18NJvy,https://api.spotify.com/v1/audio-analysis/1YDebgap5OFwXEBG18NJvy,159083,4,Red Light Green Light,DaBaby
0.587,0.229,10,-11.254,0,0.128,0.92,0,0.1,0.379,75.67,audio_features,6Kkt27YmFyIFrcX3QXFi2o,spotify:track:6Kkt27YmFyIFrcX3QXFi2o,https://api.spotify.com/v1/tracks/6Kkt27YmFyIFrcX3QXFi2o,https://api.spotify.com/v1/audio-analysis/6Kkt27YmFyIFrcX3QXFi2o,171728,4,Liability,Lorde
0.581,0.4,2,-8.739,1,0.0291,0.893,0.576,0.161,0.433,112.331,audio_features,1CLmFKW99S8eJrebO3GB04,spotify:track:1CLmFKW99S8eJrebO3GB04,https://api.spotify.com/v1/tracks/1CLmFKW99S8eJrebO3GB04,https://api.spotify.com/v1/audio-analysis/1CLmFKW99S8eJrebO3GB04,237973,4,No Woman,Whitney
0.703,0.845,10,-4.851,0,0.337,0.169,0,0.122,0.745,97.672,audio_features,46oHvXwpEZOFX518we1nJD,spotify:track:46oHvXwpEZOFX518we1nJD,https://api.spotify.com/v1/tracks/46oHvXwpEZOFX518we1nJD,https://api.spotify.com/v1/audio-analysis/46oHvXwpEZOFX518we1nJD,146482,4,CORSO,"Tyler, The Creator"
0.827,0.571,11,-7.949,1,0.366,0.0195,0,0.166,0.62,142.034,audio_features,7z4xW9WY86uH3gd1V9pfCM,spotify:track:7z4xW9WY86uH3gd1V9pfCM,https://api.spotify.com/v1/tracks/7z4xW9WY86uH3gd1V9pfCM,https://api.spotify.com/v1/audio-analysis/7z4xW9WY86uH3gd1V9pfCM,146419,4,JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams),"Tyler, The Creator"
0.454,0.866,2,-5.348,1,0.391,0.121,0.0067,0.167,0.518,92.463,audio_features,6qouBO0wJtYc3k7DfKRUBx,spotify:track:6qouBO0wJtYc3k7DfKRUBx,https://api.spotify.com/v1/tracks/6qouBO0wJtYc3k7DfKRUBx,https://api.spotify.com/v1/audio-analysis/6qouBO0wJtYc3k7DfKRUBx,175123,4,MANIFESTO (feat. Domo Genesis),"Tyler, The Creator"
0.62,0.586,1,-6.612,1,0.212,0.155,0,0.535,0.487,137.131,audio_features,5fbHRCsGpFIOLRtlhCRFDR,spotify:track:5fbHRCsGpFIOLRtlhCRFDR,https://api.spotify.com/v1/tracks/5fbHRCsGpFIOLRtlhCRFDR,https://api.spotify.com/v1/audio-analysis/5fbHRCsGpFIOLRtlhCRFDR,130980,4,LEMONHEAD (feat. 42 Dugg),"Tyler, The Creator"
0.897,0.685,8,-5.6,1,0.351,0.0106,0,0.0325,0.567,83.51,audio_features,4nFAUqFou9ZbWNho3jeY1h,spotify:track:4nFAUqFou9ZbWNho3jeY1h,https://api.spotify.com/v1/tracks/4nFAUqFou9ZbWNho3jeY1h,https://api.spotify.com/v1/audio-analysis/4nFAUqFou9ZbWNho3jeY1h,153173,4,Dr. Suess,Ski Mask The Slump God
0.762,0.701,8,-3.541,1,0.0286,0.235,1.58e-4,0.123,0.742,110.968,audio_features,748mdHapucXQri7IAO8yFK,spotify:track:748mdHapucXQri7IAO8yFK,https://api.spotify.com/v1/tracks/748mdHapucXQri7IAO8yFK,https://api.spotify.com/v1/audio-analysis/748mdHapucXQri7IAO8yFK,208867,4,Kiss Me More (feat. SZA),Doja Cat
0.639,0.814,2,-5.632,0,0.0385,0.0029,2.98e-5,0.0529,0.904,123.922,audio_features,7BpYWzZwrsljT1eIjb0TqR,spotify:track:7BpYWzZwrsljT1eIjb0TqR,https://api.spotify.com/v1/tracks/7BpYWzZwrsljT1eIjb0TqR,https://api.spotify.com/v1/audio-analysis/7BpYWzZwrsljT1eIjb0TqR,188947,4,Told You So,Paramore
0.927,0.538,1,-3.917,1,0.116,0.0312,0,0.0945,0.221,125.983,audio_features,2NM0qHzx4Ohy8iXHEEgwlO,spotify:track:2NM0qHzx4Ohy8iXHEEgwlO,https://api.spotify.com/v1/tracks/2NM0qHzx4Ohy8iXHEEgwlO,https://api.spotify.com/v1/audio-analysis/2NM0qHzx4Ohy8iXHEEgwlO,278191,4,Having Our Way (feat. Drake),Migos
0.831,0.719,10,-6.836,1,0.235,0.514,0,0.0675,0.859,155.038,audio_features,3v1zVVdzNVNt7vmI9VG2gq,spotify:track:3v1zVVdzNVNt7vmI9VG2gq,https://api.spotify.com/v1/tracks/3v1zVVdzNVNt7vmI9VG2gq,https://api.spotify.com/v1/audio-analysis/3v1zVVdzNVNt7vmI9VG2gq,248652,4,Malibu (feat. Polo G),Migos
0.671,0.336,10,-8.494,0,0.241,0.705,0.00751,0.0577,0.518,75.051,audio_features,2xdwCJLfKCkat14mlgR26M,spotify:track:2xdwCJLfKCkat14mlgR26M,https://api.spotify.com/v1/tracks/2xdwCJLfKCkat14mlgR26M,https://api.spotify.com/v1/audio-analysis/2xdwCJLfKCkat14mlgR26M,212496,4,Lost Cause,Billie Eilish
0.596,0.65,9,-5.167,1,0.337,0.138,0,0.14,0.188,133.997,audio_features,4lUmnwRybYH7mMzf16xB0y,spotify:track:4lUmnwRybYH7mMzf16xB0y,https://api.spotify.com/v1/tracks/4lUmnwRybYH7mMzf16xB0y,https://api.spotify.com/v1/audio-analysis/4lUmnwRybYH7mMzf16xB0y,257428,4,Hats Off (feat. Travis Scott),Lil Baby
0.726,0.747,4,-3.158,1,0.162,0.00124,0,0.166,0.17,140.059,audio_features,4KJ0zKsb9dv8tbPBc9qBZ1,spotify:track:4KJ0zKsb9dv8tbPBc9qBZ1,https://api.spotify.com/v1/tracks/4KJ0zKsb9dv8tbPBc9qBZ1,https://api.spotify.com/v1/audio-analysis/4KJ0zKsb9dv8tbPBc9qBZ1,264000,4,BANG BANG,Chief Keef
0.36,0.0932,10,-19.422,1,0.0345,0.931,7.47e-4,0.0855,0.328,175.108,audio_features,6i6hIiqSXwfzU4B2Tbtw4S,spotify:track:6i6hIiqSXwfzU4B2Tbtw4S,https://api.spotify.com/v1/tracks/6i6hIiqSXwfzU4B2Tbtw4S,https://api.spotify.com/v1/audio-analysis/6i6hIiqSXwfzU4B2Tbtw4S,223587,3,Kathy's Song,The Secret Sisters
0.455,0.112,9,-16.09,1,0.0343,0.963,8.64e-5,0.111,0.332,139.1,audio_features,4fQajBujPW9fs0AMV13IbF,spotify:track:4fQajBujPW9fs0AMV13IbF,https://api.spotify.com/v1/tracks/4fQajBujPW9fs0AMV13IbF,https://api.spotify.com/v1/audio-analysis/4fQajBujPW9fs0AMV13IbF,206147,4,I Still Hear You,Adrianne Lenker
0.579,0.114,2,-15.107,1,0.037,0.914,3.53e-4,0.112,0.217,86.699,audio_features,3MCWVmu8WwbmuKgYJ6Riex,spotify:track:3MCWVmu8WwbmuKgYJ6Riex,https://api.spotify.com/v1/tracks/3MCWVmu8WwbmuKgYJ6Riex,https://api.spotify.com/v1/audio-analysis/3MCWVmu8WwbmuKgYJ6Riex,184253,4,Yuki Onna,Adrianne Lenker
0.386,0.762,9,-6.341,1,0.564,0.122,0,0.527,0.433,170.691,audio_features,64v1g2HcPumBz2Wd1rT56b,spotify:track:64v1g2HcPumBz2Wd1rT56b,https://api.spotify.com/v1/tracks/64v1g2HcPumBz2Wd1rT56b,https://api.spotify.com/v1/audio-analysis/64v1g2HcPumBz2Wd1rT56b,138312,4,LUMBERJACK,"Tyler, The Creator"
0.468,0.165,5,-14.328,1,0.0348,0.911,7.88e-4,0.2,0.249,127.974,audio_features,2qRkBJLavffoFV8INBOYqI,spotify:track:2qRkBJLavffoFV8INBOYqI,https://api.spotify.com/v1/tracks/2qRkBJLavffoFV8INBOYqI,https://api.spotify.com/v1/audio-analysis/2qRkBJLavffoFV8INBOYqI,237067,4,Money,Adrianne Lenker
0.345,0.194,10,-13.578,1,0.0323,0.826,0.00202,0.132,0.227,78.986,audio_features,0UdJ3AJUOruIqOtI2MporO,spotify:track:0UdJ3AJUOruIqOtI2MporO,https://api.spotify.com/v1/tracks/0UdJ3AJUOruIqOtI2MporO,https://api.spotify.com/v1/audio-analysis/0UdJ3AJUOruIqOtI2MporO,167640,4,Miss Misty,Adrianne Lenker
0.48,0.311,9,-7.887,1,0.0258,0.313,1.52e-5,0.113,0.162,86.15,audio_features,1yYlpGuBiRRf33e1gY61bN,spotify:track:1yYlpGuBiRRf33e1gY61bN,https://api.spotify.com/v1/tracks/1yYlpGuBiRRf33e1gY61bN,https://api.spotify.com/v1/audio-analysis/1yYlpGuBiRRf33e1gY61bN,391829,4,Night Shift,Lucy Dacus
0.551,0.78,0,-6.659,1,0.055,0.0941,1.15e-6,0.11,0.421,135.023,audio_features,2HqJI083DX9UDxNYGGAImf,spotify:track:2HqJI083DX9UDxNYGGAImf,https://api.spotify.com/v1/tracks/2HqJI083DX9UDxNYGGAImf,https://api.spotify.com/v1/audio-analysis/2HqJI083DX9UDxNYGGAImf,250613,4,Hot & Heavy,Lucy Dacus
0.444,0.173,1,-13.476,1,0.0505,0.937,9.03e-6,0.117,0.488,154.857,audio_features,4T8spb01abMb7algXprCBF,spotify:track:4T8spb01abMb7algXprCBF,https://api.spotify.com/v1/tracks/4T8spb01abMb7algXprCBF,https://api.spotify.com/v1/audio-analysis/4T8spb01abMb7algXprCBF,157440,4,Indiana,Adrianne Lenker
0.388,0.291,3,-12.952,1,0.0421,0.774,1.93e-5,0.0874,0.51,83.943,audio_features,4PwWESSlTwzvw9B7bmtTLS,spotify:track:4PwWESSlTwzvw9B7bmtTLS,https://api.spotify.com/v1/tracks/4PwWESSlTwzvw9B7bmtTLS,https://api.spotify.com/v1/audio-analysis/4PwWESSlTwzvw9B7bmtTLS,202047,4,anything,Adrianne Lenker
0.353,0.539,0,-8.003,0,0.0283,0.326,0.00141,0.0964,0.176,104.966,audio_features,5zZt5BzzSrUXwytlRatvc2,spotify:track:5zZt5BzzSrUXwytlRatvc2,https://api.spotify.com/v1/tracks/5zZt5BzzSrUXwytlRatvc2,https://api.spotify.com/v1/audio-analysis/5zZt5BzzSrUXwytlRatvc2,260013,4,Cigarette Duet,Princess Chelsea
0.578,0.449,1,-6.349,1,0.286,0.0618,2.17e-6,0.119,0.1,136.006,audio_features,65OVbaJR5O1RmwOQx0875b,spotify:track:65OVbaJR5O1RmwOQx0875b,https://api.spotify.com/v1/tracks/65OVbaJR5O1RmwOQx0875b,https://api.spotify.com/v1/audio-analysis/65OVbaJR5O1RmwOQx0875b,192956,4,Wants and Needs (feat. Lil Baby),Drake
0.803,0.459,6,-8.124,1,0.0689,0.56,0,0.0747,0.51,84.967,audio_features,7iJCi5gA66aaDYLjmak4dO,spotify:track:7iJCi5gA66aaDYLjmak4dO,https://api.spotify.com/v1/tracks/7iJCi5gA66aaDYLjmak4dO,https://api.spotify.com/v1/audio-analysis/7iJCi5gA66aaDYLjmak4dO,173620,4,Groundhog Day,Em Beihold
0.381,0.197,9,-7.26,1,0.0333,0.79,3.68e-5,0.161,0.1,128.761,audio_features,3EYYcavvnkwTDUGXZbnLmR,spotify:track:3EYYcavvnkwTDUGXZbnLmR,https://api.spotify.com/v1/tracks/3EYYcavvnkwTDUGXZbnLmR,https://api.spotify.com/v1/audio-analysis/3EYYcavvnkwTDUGXZbnLmR,232551,3,Something,Julien Baker
0.319,0.109,7,-20.638,1,0.0366,0.948,5.44e-4,0.144,0.388,144.93,audio_features,34q8siON3Dxf5HFVt3pynf,spotify:track:34q8siON3Dxf5HFVt3pynf,https://api.spotify.com/v1/tracks/34q8siON3Dxf5HFVt3pynf,https://api.spotify.com/v1/audio-analysis/34q8siON3Dxf5HFVt3pynf,195376,3,Blouse,Clairo
0.458,0.506,1,-9.596,0,0.2,0.408,0,0.347,0.736,163.028,audio_features,09hbZ8vF8YmlVQq55Ai1Ay,spotify:track:09hbZ8vF8YmlVQq55Ai1Ay,https://api.spotify.com/v1/tracks/09hbZ8vF8YmlVQq55Ai1Ay,https://api.spotify.com/v1/audio-analysis/09hbZ8vF8YmlVQq55Ai1Ay,190097,4,Switching Lanes (feat. Playboi Carti),Pi’erre Bourne
0.487,0.789,8,-3.69,1,0.044,0.00947,4.05e-6,0.189,0.0564,150.007,audio_features,7wBJfHzpfI3032CSD7CE2m,spotify:track:7wBJfHzpfI3032CSD7CE2m,https://api.spotify.com/v1/tracks/7wBJfHzpfI3032CSD7CE2m,https://api.spotify.com/v1/audio-analysis/7wBJfHzpfI3032CSD7CE2m,270715,4,STARGAZING,Travis Scott
0.841,0.545,9,-8.013,1,0.222,0.268,0,0.25,0.305,94.528,audio_features,0a2Yk4ORO4MsGaJ4DI03qx,spotify:track:0a2Yk4ORO4MsGaJ4DI03qx,https://api.spotify.com/v1/tracks/0a2Yk4ORO4MsGaJ4DI03qx,https://api.spotify.com/v1/audio-analysis/0a2Yk4ORO4MsGaJ4DI03qx,183983,4,Whipski (feat. Lil Skies & Internet Money),$NOT
0.49,0.725,10,-3.304,1,0.0392,0.123,2.68e-5,0.0983,0.335,123.28,audio_features,30FURVTCpbKyykjSEQzGkH,spotify:track:30FURVTCpbKyykjSEQzGkH,https://api.spotify.com/v1/tracks/30FURVTCpbKyykjSEQzGkH,https://api.spotify.com/v1/audio-analysis/30FURVTCpbKyykjSEQzGkH,240440,4,Back To Black,Amy Winehouse
0.603,0.783,6,-4.023,1,0.062,0.449,7.96e-6,0.119,0.775,172.041,audio_features,37y7iDayfwm3WXn5BiAoRk,spotify:track:37y7iDayfwm3WXn5BiAoRk,https://api.spotify.com/v1/tracks/37y7iDayfwm3WXn5BiAoRk,https://api.spotify.com/v1/audio-analysis/37y7iDayfwm3WXn5BiAoRk,173104,4,Dark Red,Steve Lacy
