track.name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Tusk - 2015 Remaster,0.628,0.779,0,-11.841,1,0.0831,0.224,0.776,0.151,0.936,180.837,audio_features,0iINibMKtoS8duvexsqnm5,spotify:track:0iINibMKtoS8duvexsqnm5,https://api.spotify.com/v1/tracks/0iINibMKtoS8duvexsqnm5,https://api.spotify.com/v1/audio-analysis/0iINibMKtoS8duvexsqnm5,217573,4
Youth,0.4,0.525,0,-11.294,1,0.0435,0.887,0.00543,0.117,0.408,146.977,audio_features,4AmcmraFjVzFb9SQDNTRyl,spotify:track:4AmcmraFjVzFb9SQDNTRyl,https://api.spotify.com/v1/tracks/4AmcmraFjVzFb9SQDNTRyl,https://api.spotify.com/v1/audio-analysis/4AmcmraFjVzFb9SQDNTRyl,253013,4
Wolves,0.467,0.525,6,-5.954,0,0.0434,0.832,9.6e-5,0.164,0.428,74.131,audio_features,796A2adh74Ady0qFAHExiF,spotify:track:796A2adh74Ady0qFAHExiF,https://api.spotify.com/v1/tracks/796A2adh74Ady0qFAHExiF,https://api.spotify.com/v1/audio-analysis/796A2adh74Ady0qFAHExiF,195689,4
Blue Ridge Mountains,0.533,0.426,8,-8.505,0,0.0273,0.708,4.88e-4,0.101,0.274,97.905,audio_features,7bzzC7QIfflM9eEj2aqaYX,spotify:track:7bzzC7QIfflM9eEj2aqaYX,https://api.spotify.com/v1/tracks/7bzzC7QIfflM9eEj2aqaYX,https://api.spotify.com/v1/audio-analysis/7bzzC7QIfflM9eEj2aqaYX,265773,4
This Must Be the Place (Naive Melody) - 2005 Remaster,0.942,0.641,7,-10.15,1,0.0333,0.331,0.179,0.028,0.966,114.443,audio_features,6aBUnkXuCEQQHAlTokv9or,spotify:track:6aBUnkXuCEQQHAlTokv9or,https://api.spotify.com/v1/tracks/6aBUnkXuCEQQHAlTokv9or,https://api.spotify.com/v1/audio-analysis/6aBUnkXuCEQQHAlTokv9or,296147,4
Cleopatra,0.536,0.775,8,-6.765,1,0.0394,0.228,1.43e-4,0.0947,0.485,151.393,audio_features,2ToW7zhGCrVrLU4fiKj9U1,spotify:track:2ToW7zhGCrVrLU4fiKj9U1,https://api.spotify.com/v1/tracks/2ToW7zhGCrVrLU4fiKj9U1,https://api.spotify.com/v1/audio-analysis/2ToW7zhGCrVrLU4fiKj9U1,201413,4
Skinny Love,0.592,0.263,4,-14.029,0,0.0568,0.845,5.68e-6,0.127,0.109,76.366,audio_features,3B3eOgLJSqPEA0RfboIQVM,spotify:track:3B3eOgLJSqPEA0RfboIQVM,https://api.spotify.com/v1/tracks/3B3eOgLJSqPEA0RfboIQVM,https://api.spotify.com/v1/audio-analysis/3B3eOgLJSqPEA0RfboIQVM,238520,4
Show Them The Way,0.619,0.808,5,-7.776,0,0.0634,0.0301,0,0.101,0.324,113.008,audio_features,39K8KN3Jl5uLz2ykGsNflf,spotify:track:39K8KN3Jl5uLz2ykGsNflf,https://api.spotify.com/v1/tracks/39K8KN3Jl5uLz2ykGsNflf,https://api.spotify.com/v1/audio-analysis/39K8KN3Jl5uLz2ykGsNflf,391332,4
Landslide,0.414,0.161,7,-22.32,0,0.0318,0.883,2.23e-4,0.117,0.423,159.375,audio_features,5ihS6UUlyQAfmp48eSkxuQ,spotify:track:5ihS6UUlyQAfmp48eSkxuQ,https://api.spotify.com/v1/tracks/5ihS6UUlyQAfmp48eSkxuQ,https://api.spotify.com/v1/audio-analysis/5ihS6UUlyQAfmp48eSkxuQ,199493,4
Alaska,0.462,0.417,3,-8.533,1,0.0342,0.86,0.00347,0.106,0.348,100.979,audio_features,5p0WgCCVI5LnWaUEXv1OBl,spotify:track:5p0WgCCVI5LnWaUEXv1OBl,https://api.spotify.com/v1/tracks/5p0WgCCVI5LnWaUEXv1OBl,https://api.spotify.com/v1/audio-analysis/5p0WgCCVI5LnWaUEXv1OBl,225379,4
Mykonos,0.3,0.452,11,-9.298,1,0.0305,0.395,8.34e-4,0.137,0.342,82.985,audio_features,2s7pyee9w04uQy3cNKzey9,spotify:track:2s7pyee9w04uQy3cNKzey9,https://api.spotify.com/v1/tracks/2s7pyee9w04uQy3cNKzey9,https://api.spotify.com/v1/audio-analysis/2s7pyee9w04uQy3cNKzey9,275307,4
Meet Me in the Woods,0.543,0.925,6,-6.783,0,0.0448,0.392,0.456,0.0668,0.594,80.499,audio_features,1bqrRn1pJWowNLA5N9L6uW,spotify:track:1bqrRn1pJWowNLA5N9L6uW,https://api.spotify.com/v1/tracks/1bqrRn1pJWowNLA5N9L6uW,https://api.spotify.com/v1/audio-analysis/1bqrRn1pJWowNLA5N9L6uW,262209,1
Hungry Like the Wolf,0.664,0.888,7,-5.161,1,0.067,0.0252,0,0.216,0.605,127.369,audio_features,2qeESyQyH7MRHCBotCQsNq,spotify:track:2qeESyQyH7MRHCBotCQsNq,https://api.spotify.com/v1/tracks/2qeESyQyH7MRHCBotCQsNq,https://api.spotify.com/v1/audio-analysis/2qeESyQyH7MRHCBotCQsNq,209547,4
Running Up That Hill (A Deal With God) - 2018 Remaster,0.625,0.533,10,-11.903,0,0.0596,0.659,0.00266,0.0546,0.139,108.296,audio_features,29d0nY7TzCoi22XBqDQkiP,spotify:track:29d0nY7TzCoi22XBqDQkiP,https://api.spotify.com/v1/tracks/29d0nY7TzCoi22XBqDQkiP,https://api.spotify.com/v1/audio-analysis/29d0nY7TzCoi22XBqDQkiP,300840,4
Blinding Lights,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-5,0.0897,0.334,171.005,audio_features,0VjIjW4GlUZAMYd2vXMi3b,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/tracks/0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/audio-analysis/0VjIjW4GlUZAMYd2vXMi3b,200040,4
If We Were Vampires,0.629,0.208,5,-16.225,1,0.0324,0.824,3.7e-6,0.107,0.685,96.609,audio_features,250RLekaiL1q9qZer975Eg,spotify:track:250RLekaiL1q9qZer975Eg,https://api.spotify.com/v1/tracks/250RLekaiL1q9qZer975Eg,https://api.spotify.com/v1/audio-analysis/250RLekaiL1q9qZer975Eg,215564,4
Strange,0.51,0.659,4,-5.94,0,0.0458,0.438,0,0.202,0.277,137.055,audio_features,1QNfmqjK90DLsAl95OaJzo,spotify:track:1QNfmqjK90DLsAl95OaJzo,https://api.spotify.com/v1/tracks/1QNfmqjK90DLsAl95OaJzo,https://api.spotify.com/v1/audio-analysis/1QNfmqjK90DLsAl95OaJzo,196377,4
Psycho Killer - 2005 Remaster,0.721,0.521,2,-8.123,1,0.0613,0.0708,0.00545,0.127,0.942,123.118,audio_features,1i6N76fftMZhijOzFQ5ZtL,spotify:track:1i6N76fftMZhijOzFQ5ZtL,https://api.spotify.com/v1/tracks/1i6N76fftMZhijOzFQ5ZtL,https://api.spotify.com/v1/audio-analysis/1i6N76fftMZhijOzFQ5ZtL,261413,4
Walking with a Ghost,0.788,0.541,6,-5.987,0,0.0387,0.125,2.31e-4,0.0679,0.928,118.058,audio_features,7ImkjvM1OKWhJ5HIPOHcHE,spotify:track:7ImkjvM1OKWhJ5HIPOHcHE,https://api.spotify.com/v1/tracks/7ImkjvM1OKWhJ5HIPOHcHE,https://api.spotify.com/v1/audio-analysis/7ImkjvM1OKWhJ5HIPOHcHE,150293,4
Season of the Witch,0.516,0.513,2,-10.762,1,0.0288,0.159,0.00957,0.0612,0.694,99.735,audio_features,6MOEQCtAWNSCmvg3SFKF5y,spotify:track:6MOEQCtAWNSCmvg3SFKF5y,https://api.spotify.com/v1/tracks/6MOEQCtAWNSCmvg3SFKF5y,https://api.spotify.com/v1/audio-analysis/6MOEQCtAWNSCmvg3SFKF5y,293933,4
Halloween,0.486,0.155,1,-18.738,1,0.0376,0.938,0.1,0.1,0.37,122.459,audio_features,2GDxR0ZGYqDQUElSQxBiNS,spotify:track:2GDxR0ZGYqDQUElSQxBiNS,https://api.spotify.com/v1/tracks/2GDxR0ZGYqDQUElSQxBiNS,https://api.spotify.com/v1/audio-analysis/2GDxR0ZGYqDQUElSQxBiNS,271267,4
Heads Will Roll,0.562,0.903,8,-4.46,0,0.0296,1.87e-4,0.0939,0.298,0.791,132.009,audio_features,18oWEPapjNt32E6sCM6VLb,spotify:track:18oWEPapjNt32E6sCM6VLb,https://api.spotify.com/v1/tracks/18oWEPapjNt32E6sCM6VLb,https://api.spotify.com/v1/audio-analysis/18oWEPapjNt32E6sCM6VLb,221000,4
Flowers,0.707,0.681,0,-4.325,1,0.0668,0.0632,5.15e-6,0.0322,0.646,117.999,audio_features,0yLdNVWF3Srea0uzk55zFn,spotify:track:0yLdNVWF3Srea0uzk55zFn,https://api.spotify.com/v1/tracks/0yLdNVWF3Srea0uzk55zFn,https://api.spotify.com/v1/audio-analysis/0yLdNVWF3Srea0uzk55zFn,200455,4
Lake Missoula,0.446,0.247,11,-13.036,0,0.0287,0.905,0.233,0.111,0.245,138.328,audio_features,4x1dWc1GgAfC04GcTlllax,spotify:track:4x1dWc1GgAfC04GcTlllax,https://api.spotify.com/v1/tracks/4x1dWc1GgAfC04GcTlllax,https://api.spotify.com/v1/audio-analysis/4x1dWc1GgAfC04GcTlllax,106250,1
All Is Well,0.676,0.33,2,-6.92,1,0.0257,0.832,0,0.133,0.185,77.523,audio_features,1wDSBJSCKxB8qZR6jnfqgt,spotify:track:1wDSBJSCKxB8qZR6jnfqgt,https://api.spotify.com/v1/tracks/1wDSBJSCKxB8qZR6jnfqgt,https://api.spotify.com/v1/audio-analysis/1wDSBJSCKxB8qZR6jnfqgt,150968,4
Evergreen,0.555,0.216,3,-11.661,1,0.0721,0.557,0.00416,0.109,0.504,79.109,audio_features,6me7F0aaZjwDo6RJ5MrfBD,spotify:track:6me7F0aaZjwDo6RJ5MrfBD,https://api.spotify.com/v1/tracks/6me7F0aaZjwDo6RJ5MrfBD,https://api.spotify.com/v1/audio-analysis/6me7F0aaZjwDo6RJ5MrfBD,87000,3
Halloween,0.649,0.467,5,-6.589,1,0.0304,0.874,1.68e-5,0.114,0.353,106.549,audio_features,7AkPusgKsrTqbOcTTbRnFr,spotify:track:7AkPusgKsrTqbOcTTbRnFr,https://api.spotify.com/v1/tracks/7AkPusgKsrTqbOcTTbRnFr,https://api.spotify.com/v1/audio-analysis/7AkPusgKsrTqbOcTTbRnFr,154773,4
Snow On The Beach (feat. Lana Del Rey),0.663,0.319,9,-13.481,1,0.0375,0.69,9.93e-4,0.117,0.193,109.957,audio_features,1wtOxkiel43cVs0Yux5Q4h,spotify:track:1wtOxkiel43cVs0Yux5Q4h,https://api.spotify.com/v1/tracks/1wtOxkiel43cVs0Yux5Q4h,https://api.spotify.com/v1/audio-analysis/1wtOxkiel43cVs0Yux5Q4h,256124,4
"You're On Your Own, Kid",0.696,0.396,2,-10.289,1,0.0656,0.401,5.2e-6,0.125,0.38,120.041,audio_features,4D7BCuvgdJlYvlX5WlN54t,spotify:track:4D7BCuvgdJlYvlX5WlN54t,https://api.spotify.com/v1/tracks/4D7BCuvgdJlYvlX5WlN54t,https://api.spotify.com/v1/audio-analysis/4D7BCuvgdJlYvlX5WlN54t,194207,4
Anti-Hero,0.637,0.643,4,-6.571,1,0.0519,0.13,1.8e-6,0.142,0.533,97.008,audio_features,0V3wPSX9ygBnCm8psDIegu,spotify:track:0V3wPSX9ygBnCm8psDIegu,https://api.spotify.com/v1/tracks/0V3wPSX9ygBnCm8psDIegu,https://api.spotify.com/v1/audio-analysis/0V3wPSX9ygBnCm8psDIegu,200690,4
Lavender Haze,0.733,0.436,10,-10.489,1,0.08,0.258,5.73e-4,0.157,0.0976,96.985,audio_features,5jQI2r1RdgtuT8S3iG8zFC,spotify:track:5jQI2r1RdgtuT8S3iG8zFC,https://api.spotify.com/v1/tracks/5jQI2r1RdgtuT8S3iG8zFC,https://api.spotify.com/v1/audio-analysis/5jQI2r1RdgtuT8S3iG8zFC,202396,4
Moon,0.582,0.629,0,-6.578,1,0.0758,0.626,9.49e-6,0.147,0.135,168.02,audio_features,3jJNg3l3NoZwQKESfr04VS,spotify:track:3jJNg3l3NoZwQKESfr04VS,https://api.spotify.com/v1/tracks/3jJNg3l3NoZwQKESfr04VS,https://api.spotify.com/v1/audio-analysis/3jJNg3l3NoZwQKESfr04VS,179931,4
Too Well,0.668,0.618,10,-4.639,1,0.0607,0.125,0,0.112,0.389,120.951,audio_features,6Szgu8v7CAapag3XuuJX0b,spotify:track:6Szgu8v7CAapag3XuuJX0b,https://api.spotify.com/v1/tracks/6Szgu8v7CAapag3XuuJX0b,https://api.spotify.com/v1/audio-analysis/6Szgu8v7CAapag3XuuJX0b,156632,4
What Can I Do,0.755,0.217,0,-11.118,1,0.0405,0.905,9.62e-6,0.0885,0.222,121.12,audio_features,3H5Bg4ij1nbEmMmzDnZYri,spotify:track:3H5Bg4ij1nbEmMmzDnZYri,https://api.spotify.com/v1/tracks/3H5Bg4ij1nbEmMmzDnZYri,https://api.spotify.com/v1/audio-analysis/3H5Bg4ij1nbEmMmzDnZYri,167689,4
Colorado,0.815,0.474,5,-7.517,1,0.0417,0.0145,1.82e-5,0.154,0.559,120.025,audio_features,1nnyYFtJHwVbph84SctOtC,spotify:track:1nnyYFtJHwVbph84SctOtC,https://api.spotify.com/v1/tracks/1nnyYFtJHwVbph84SctOtC,https://api.spotify.com/v1/audio-analysis/1nnyYFtJHwVbph84SctOtC,172846,4
In The Kitchen,0.364,0.294,0,-6.578,0,0.0504,0.833,0,0.264,0.125,79.477,audio_features,2VFetGqLYq0Pc8ZtRYCaeL,spotify:track:2VFetGqLYq0Pc8ZtRYCaeL,https://api.spotify.com/v1/tracks/2VFetGqLYq0Pc8ZtRYCaeL,https://api.spotify.com/v1/audio-analysis/2VFetGqLYq0Pc8ZtRYCaeL,227749,3
Let Me Down (with Chelsea Cutler),0.843,0.335,9,-5.666,1,0.0917,0.213,0,0.157,0.355,94.983,audio_features,0ulm3WgGZsMAgwwv0Zg00W,spotify:track:0ulm3WgGZsMAgwwv0Zg00W,https://api.spotify.com/v1/tracks/0ulm3WgGZsMAgwwv0Zg00W,https://api.spotify.com/v1/audio-analysis/0ulm3WgGZsMAgwwv0Zg00W,149728,4
Unfinished - Acoustic,0.626,0.353,7,-5.948,1,0.0311,0.85,0,0.13,0.522,140.093,audio_features,14C0PdFGQR6LFr2UqHmNQm,spotify:track:14C0PdFGQR6LFr2UqHmNQm,https://api.spotify.com/v1/tracks/14C0PdFGQR6LFr2UqHmNQm,https://api.spotify.com/v1/audio-analysis/14C0PdFGQR6LFr2UqHmNQm,247002,4
Men On The Moon,0.552,0.517,8,-7.906,1,0.0245,0.0211,0.00612,0.152,0.105,79.512,audio_features,164LL9rTyEZ6DF0KMgXxsJ,spotify:track:164LL9rTyEZ6DF0KMgXxsJ,https://api.spotify.com/v1/tracks/164LL9rTyEZ6DF0KMgXxsJ,https://api.spotify.com/v1/audio-analysis/164LL9rTyEZ6DF0KMgXxsJ,220798,4
All That You Need,0.609,0.395,4,-9.313,1,0.0587,0.492,1.08e-4,0.109,0.262,75.985,audio_features,1NMrpAp4982pekIUBrTssQ,spotify:track:1NMrpAp4982pekIUBrTssQ,https://api.spotify.com/v1/tracks/1NMrpAp4982pekIUBrTssQ,https://api.spotify.com/v1/audio-analysis/1NMrpAp4982pekIUBrTssQ,174387,4
To You Alone,0.627,0.314,4,-16.714,0,0.0328,0.928,0.876,0.104,0.326,141.967,audio_features,0w0AsLfLOiKijA7mKGGvse,spotify:track:0w0AsLfLOiKijA7mKGGvse,https://api.spotify.com/v1/tracks/0w0AsLfLOiKijA7mKGGvse,https://api.spotify.com/v1/audio-analysis/0w0AsLfLOiKijA7mKGGvse,163731,4
Topanga Canyon,0.526,0.532,8,-13.295,1,0.0541,0.793,0.96,0.11,0.0362,89.352,audio_features,6CnI0qWDR9CSOkHSTNPmOc,spotify:track:6CnI0qWDR9CSOkHSTNPmOc,https://api.spotify.com/v1/tracks/6CnI0qWDR9CSOkHSTNPmOc,https://api.spotify.com/v1/audio-analysis/6CnI0qWDR9CSOkHSTNPmOc,84706,4
Please Don't Be,0.577,0.304,9,-11.229,1,0.0357,0.793,0.00146,0.108,0.134,129.839,audio_features,1XHejDLvn1Dw878Can4l9P,spotify:track:1XHejDLvn1Dw878Can4l9P,https://api.spotify.com/v1/tracks/1XHejDLvn1Dw878Can4l9P,https://api.spotify.com/v1/audio-analysis/1XHejDLvn1Dw878Can4l9P,175202,4
You're Somebody Else,0.713,0.452,1,-9.638,1,0.0295,0.841,0.0038,0.105,0.235,102.963,audio_features,0pdKRp2sUthTPe7RLWpPqQ,spotify:track:0pdKRp2sUthTPe7RLWpPqQ,https://api.spotify.com/v1/tracks/0pdKRp2sUthTPe7RLWpPqQ,https://api.spotify.com/v1/audio-analysis/0pdKRp2sUthTPe7RLWpPqQ,218883,4
Halloween,0.649,0.467,5,-6.589,1,0.0304,0.874,1.68e-5,0.114,0.353,106.549,audio_features,3FdejSKJNVZaLIr0VcYrTK,spotify:track:3FdejSKJNVZaLIr0VcYrTK,https://api.spotify.com/v1/tracks/3FdejSKJNVZaLIr0VcYrTK,https://api.spotify.com/v1/audio-analysis/3FdejSKJNVZaLIr0VcYrTK,154773,4
Used,0.379,0.0938,2,-10.95,1,0.0391,0.938,0,0.0861,0.18,114.199,audio_features,6QaBosEz0XcT3YuMYeTI1y,spotify:track:6QaBosEz0XcT3YuMYeTI1y,https://api.spotify.com/v1/tracks/6QaBosEz0XcT3YuMYeTI1y,https://api.spotify.com/v1/audio-analysis/6QaBosEz0XcT3YuMYeTI1y,252816,4
NFWMB,0.379,0.373,3,-12.176,0,0.0309,0.895,0.0718,0.115,0.352,176.002,audio_features,2iQYqdalv245vrCEM4W9N9,spotify:track:2iQYqdalv245vrCEM4W9N9,https://api.spotify.com/v1/tracks/2iQYqdalv245vrCEM4W9N9,https://api.spotify.com/v1/audio-analysis/2iQYqdalv245vrCEM4W9N9,259253,1
That Don't Impress Me Much - triple j Like A Version,0.755,0.361,0,-8.742,1,0.0526,0.726,3.4e-6,0.107,0.458,124.848,audio_features,1ZOK8VkScTdXrccs7hkUPq,spotify:track:1ZOK8VkScTdXrccs7hkUPq,https://api.spotify.com/v1/tracks/1ZOK8VkScTdXrccs7hkUPq,https://api.spotify.com/v1/audio-analysis/1ZOK8VkScTdXrccs7hkUPq,244027,4
Blood Bank,0.493,0.372,7,-11.889,1,0.0331,0.964,0.0308,0.117,0.25,116.86,audio_features,15WbjBy1bzH1UsUldBwwlW,spotify:track:15WbjBy1bzH1UsUldBwwlW,https://api.spotify.com/v1/tracks/15WbjBy1bzH1UsUldBwwlW,https://api.spotify.com/v1/audio-analysis/15WbjBy1bzH1UsUldBwwlW,285160,4
So Tied Up,0.587,0.894,0,-4.184,0,0.0402,0.0309,2.15e-5,0.179,0.81,104.993,audio_features,3msS7xaelR4Oa0n7IwHkgF,spotify:track:3msS7xaelR4Oa0n7IwHkgF,https://api.spotify.com/v1/tracks/3msS7xaelR4Oa0n7IwHkgF,https://api.spotify.com/v1/audio-analysis/3msS7xaelR4Oa0n7IwHkgF,189507,4
Leave Before You Love Me (with Jonas Brothers),0.721,0.738,7,-4.77,1,0.0403,0.00226,4.41e-6,0.118,0.637,119.976,audio_features,4qu63nuBpdn0qHUHuObEj1,spotify:track:4qu63nuBpdn0qHUHuObEj1,https://api.spotify.com/v1/tracks/4qu63nuBpdn0qHUHuObEj1,https://api.spotify.com/v1/audio-analysis/4qu63nuBpdn0qHUHuObEj1,154983,4
Run Away to Mars,0.554,0.38,9,-10.666,1,0.0314,0.526,0,0.213,0.284,118.925,audio_features,16ufCOlMEIJkFstIYtQT4w,spotify:track:16ufCOlMEIJkFstIYtQT4w,https://api.spotify.com/v1/tracks/16ufCOlMEIJkFstIYtQT4w,https://api.spotify.com/v1/audio-analysis/16ufCOlMEIJkFstIYtQT4w,213754,4
Amsterdam - Acoustic,0.547,0.223,1,-10.913,1,0.0316,0.881,0,0.162,0.267,134.915,audio_features,7duwk0wCezbso7J84vYIlh,spotify:track:7duwk0wCezbso7J84vYIlh,https://api.spotify.com/v1/tracks/7duwk0wCezbso7J84vYIlh,https://api.spotify.com/v1/audio-analysis/7duwk0wCezbso7J84vYIlh,204068,4
Mind Over Matter (Reprise),0.393,0.487,0,-6.348,1,0.0337,0.229,0,0.128,0.3,151.958,audio_features,77KnJc8o5G1eKVwX5ywMeZ,spotify:track:77KnJc8o5G1eKVwX5ywMeZ,https://api.spotify.com/v1/tracks/77KnJc8o5G1eKVwX5ywMeZ,https://api.spotify.com/v1/audio-analysis/77KnJc8o5G1eKVwX5ywMeZ,230867,4
Right Down the Line,0.783,0.322,0,-15.091,1,0.0343,0.213,0.00243,0.114,0.77,128.226,audio_features,2Xb6wJYGi0QXwURw5WWvI5,spotify:track:2Xb6wJYGi0QXwURw5WWvI5,https://api.spotify.com/v1/tracks/2Xb6wJYGi0QXwURw5WWvI5,https://api.spotify.com/v1/audio-analysis/2Xb6wJYGi0QXwURw5WWvI5,267773,4
Thought It'd Be Easy,0.252,0.198,9,-8.712,1,0.031,0.874,0,0.0815,0.0689,174.08,audio_features,53AvjD9b3sEh5fg6Z7GANp,spotify:track:53AvjD9b3sEh5fg6Z7GANp,https://api.spotify.com/v1/tracks/53AvjD9b3sEh5fg6Z7GANp,https://api.spotify.com/v1/audio-analysis/53AvjD9b3sEh5fg6Z7GANp,220900,4
To Believe,0.26,0.0964,4,-11.694,0,0.0337,0.723,0.204,0.217,0.0522,69.751,audio_features,487wXZ3WOARGcLBJpvdmtg,spotify:track:487wXZ3WOARGcLBJpvdmtg,https://api.spotify.com/v1/tracks/487wXZ3WOARGcLBJpvdmtg,https://api.spotify.com/v1/audio-analysis/487wXZ3WOARGcLBJpvdmtg,327787,5
saman,0.583,0.0238,0,-32.244,0,0.0369,0.994,0.847,0.103,0.426,108.74,audio_features,5RqKo9P4DLA0bVyY70cWkr,spotify:track:5RqKo9P4DLA0bVyY70cWkr,https://api.spotify.com/v1/tracks/5RqKo9P4DLA0bVyY70cWkr,https://api.spotify.com/v1/audio-analysis/5RqKo9P4DLA0bVyY70cWkr,131923,4
Go Easy,0.346,0.707,7,-5.706,0,0.106,0.2,0,0.0811,0.326,85.912,audio_features,4yoMMiRT5sXtIbSHKQfRqi,spotify:track:4yoMMiRT5sXtIbSHKQfRqi,https://api.spotify.com/v1/tracks/4yoMMiRT5sXtIbSHKQfRqi,https://api.spotify.com/v1/audio-analysis/4yoMMiRT5sXtIbSHKQfRqi,227373,4
Surefire,0.675,0.688,11,-5.116,1,0.0323,6.2e-4,2.07e-6,0.118,0.318,126.032,audio_features,3CxBGLrVRt9sanlpCcpOMf,spotify:track:3CxBGLrVRt9sanlpCcpOMf,https://api.spotify.com/v1/tracks/3CxBGLrVRt9sanlpCcpOMf,https://api.spotify.com/v1/audio-analysis/3CxBGLrVRt9sanlpCcpOMf,240252,4
Paint,0.364,0.308,4,-13.052,1,0.0402,0.896,0.00227,0.123,0.389,73.331,audio_features,2BOof6lYrGfz6BojJ0aeJd,spotify:track:2BOof6lYrGfz6BojJ0aeJd,https://api.spotify.com/v1/tracks/2BOof6lYrGfz6BojJ0aeJd,https://api.spotify.com/v1/audio-analysis/2BOof6lYrGfz6BojJ0aeJd,191773,4
Caves,0.553,0.203,2,-13.643,1,0.0359,0.933,6.56e-6,0.0992,0.316,82.224,audio_features,2cphb6rybh6cHDiTqOI8cd,spotify:track:2cphb6rybh6cHDiTqOI8cd,https://api.spotify.com/v1/tracks/2cphb6rybh6cHDiTqOI8cd,https://api.spotify.com/v1/audio-analysis/2cphb6rybh6cHDiTqOI8cd,179235,4
Passenger,0.696,0.675,0,-6.769,1,0.0725,0.631,6.23e-6,0.114,0.254,126.901,audio_features,7BS6Xfx1NOJbEy4TE9TPAM,spotify:track:7BS6Xfx1NOJbEy4TE9TPAM,https://api.spotify.com/v1/tracks/7BS6Xfx1NOJbEy4TE9TPAM,https://api.spotify.com/v1/audio-analysis/7BS6Xfx1NOJbEy4TE9TPAM,238067,4
Humour Me,0.351,0.256,10,-14.845,1,0.0427,0.454,0,0.12,0.487,80.102,audio_features,5ipkbaprmcoSbWHGXcfdHa,spotify:track:5ipkbaprmcoSbWHGXcfdHa,https://api.spotify.com/v1/tracks/5ipkbaprmcoSbWHGXcfdHa,https://api.spotify.com/v1/audio-analysis/5ipkbaprmcoSbWHGXcfdHa,281250,3
If You're Hearing This,0.71,0.563,7,-8.004,1,0.0403,0.125,0,0.196,0.427,101.931,audio_features,1aJ1xeEQ1ivKGnTeuYolJk,spotify:track:1aJ1xeEQ1ivKGnTeuYolJk,https://api.spotify.com/v1/tracks/1aJ1xeEQ1ivKGnTeuYolJk,https://api.spotify.com/v1/audio-analysis/1aJ1xeEQ1ivKGnTeuYolJk,173925,4
Edge of Seventeen - 2016 Remaster,0.591,0.804,0,-7.299,1,0.0454,0.327,5.98e-6,0.0818,0.658,111.457,audio_features,7L3b6iaVhDVjfo52Hbvh9Z,spotify:track:7L3b6iaVhDVjfo52Hbvh9Z,https://api.spotify.com/v1/tracks/7L3b6iaVhDVjfo52Hbvh9Z,https://api.spotify.com/v1/audio-analysis/7L3b6iaVhDVjfo52Hbvh9Z,329413,4
The Great Unknown,0.493,0.533,0,-7.406,0,0.0408,0.31,3.32e-5,0.159,0.329,169.834,audio_features,7CeJuYHjC7wmtwMWBDKcvV,spotify:track:7CeJuYHjC7wmtwMWBDKcvV,https://api.spotify.com/v1/tracks/7CeJuYHjC7wmtwMWBDKcvV,https://api.spotify.com/v1/audio-analysis/7CeJuYHjC7wmtwMWBDKcvV,252293,4
Thunderclouds,0.691,0.716,7,-5.985,1,0.0351,0.0085,9.06e-6,0.263,0.507,112.035,audio_features,2c7GlMNmF7pbohjykutmLP,spotify:track:2c7GlMNmF7pbohjykutmLP,https://api.spotify.com/v1/tracks/2c7GlMNmF7pbohjykutmLP,https://api.spotify.com/v1/audio-analysis/2c7GlMNmF7pbohjykutmLP,187027,4
Pieces (feat. Noah Kahan),0.669,0.681,4,-6.774,1,0.0308,0.023,0,0.115,0.336,113.98,audio_features,3nHHMV5YnocvTRiYqolTm9,spotify:track:3nHHMV5YnocvTRiYqolTm9,https://api.spotify.com/v1/tracks/3nHHMV5YnocvTRiYqolTm9,https://api.spotify.com/v1/audio-analysis/3nHHMV5YnocvTRiYqolTm9,170526,4
I Knew This Would Be Love,0.643,0.117,3,-13.048,1,0.0355,0.958,3.42e-4,0.108,0.501,120.611,audio_features,6r44uyKRo3jKFRkThTZBXu,spotify:track:6r44uyKRo3jKFRkThTZBXu,https://api.spotify.com/v1/tracks/6r44uyKRo3jKFRkThTZBXu,https://api.spotify.com/v1/audio-analysis/6r44uyKRo3jKFRkThTZBXu,210202,4
Down in the Valley,0.414,0.393,0,-11.411,1,0.0295,0.506,0.0251,0.113,0.177,105.805,audio_features,6soFQo67vXsBPU5hRVnYLt,spotify:track:6soFQo67vXsBPU5hRVnYLt,https://api.spotify.com/v1/tracks/6soFQo67vXsBPU5hRVnYLt,https://api.spotify.com/v1/audio-analysis/6soFQo67vXsBPU5hRVnYLt,303653,4
Lost in My Mind,0.369,0.517,2,-9.125,1,0.0293,0.419,1.9e-4,0.286,0.364,95.352,audio_features,77hI6DJ12C9WohWk8XUhto,spotify:track:77hI6DJ12C9WohWk8XUhto,https://api.spotify.com/v1/tracks/77hI6DJ12C9WohWk8XUhto,https://api.spotify.com/v1/audio-analysis/77hI6DJ12C9WohWk8XUhto,259120,4
